09|ISHMDH|2026-01-01|2026-01-01 22:29:32.200000|1|00:30|||||||0
09|OEHZHF|2026-01-01|2026-01-01 21:39:10.127000|1|00:30|||||||0
09|HHJNRS|2026-01-01|2026-01-01 20:52:06.470000|1|00:30|||||||0
09|MIYUZO|2026-01-01|2026-01-01 21:29:41.968000|1|00:30|||||||0
09|CCPZAW|2026-01-02|2026-01-02 01:17:25.118000|1|00:30|||||||0
09|SIOPCF|2025-12-27|2026-01-01 20:27:52.395000|1|00:30|||||||0
09|IVPDIS|2026-01-01|2026-01-01 21:41:17.630000|1|00:30|||||||0
09|LIXHVO|2025-11-11|2026-01-01 22:35:44.968000|1|00:30|||||||0
09|CBOTRB|2026-01-02|2026-01-02 03:40:23.197000|1|00:30|||||||0
09|MLBHOB|2026-01-01|2026-01-02 02:20:25.793000|1|00:30|||||||0
09|CDNZJX|2026-01-02|2026-01-02 06:06:18.457000|1|00:30|||||||0
09|MSUEKX|2025-12-24|2026-01-02 04:02:51.769000|1|00:30|||||||0
09|CAMEDQ|2026-01-02|2026-01-02 07:30:26.338000|1|00:30|||||||0
09|SVQQVM|2025-11-03|2026-01-02 00:06:53.504000|1|00:30|||||||0
09|ITLSNE|2026-01-01|2026-01-01 21:05:22.888000|1|00:30|||||||0
09|QRTBWM|2025-08-08|2026-01-02 00:41:25.274000|1|00:30|||||||0
09|CXUMYS|2025-12-31|2026-01-01 21:56:58.518000|1|00:30|||||||0
09|UOERME|2026-01-01|2026-01-01 21:30:23.754000|1|00:30|||||||0
09|DLDYCZ|2026-01-02|2026-01-02 10:25:23.654000|1|00:30|||||||0
09|MLMTVW|2026-01-01|2026-01-02 00:22:32.817000|1|00:30|||||||0
09|MLWNUT|2026-01-01|2026-01-01 21:00:10.253000|1|00:30|||||||0
09|FTVVTK|2025-12-09|2026-01-02 01:16:42.217000|1|00:30|||||||0
09|LXVFIA|2026-01-02|2026-01-02 09:55:26.281000|1|00:30|||||||0
09|UIFCXQ|2026-01-02|2026-01-02 01:04:48.175000|1|00:30|||||||0
09|OSKGWI|2026-01-02|2026-01-02 04:05:30.866000|1|00:30|||||||0
09|WWLREC|2025-12-30|2026-01-01 22:01:18.892000|1|00:30|||||||0
09|NXGBPD|2026-01-01|2026-01-01 22:37:53.590000|1|00:30|||||||0
09|QVBIMG|2026-01-02|2026-01-02 07:30:29.746000|1|00:30|||||||0
09|HYWXDE|2025-12-02|2026-01-01 21:01:25.884000|1|00:30|||||||0
09|UGRNYR|2026-01-02|2026-01-02 01:08:01.427000|1|00:30|||||||0
09|DMSIMP|2026-01-02|2026-01-02 09:49:17.936000|1|00:30|||||||0
09|CAWWKO|2026-01-02|2026-01-02 01:23:28.836000|1|00:30|||||||0
09|NWNEBL|2026-01-01|2026-01-01 20:58:28.828000|1|00:30|||||||0
09|UEVRXH|2026-01-01|2026-01-01 22:35:45.019000|1|00:30|||||||0
09|FESWAX|2025-12-01|2026-01-02 02:38:14.668000|1|00:30|||||||0
09|OSLPMI|2026-01-02|2026-01-02 02:45:26.227000|1|00:30|||||||0
09|UGSECS|2026-01-02|2026-01-02 00:59:39.325000|1|00:30|||||||0
09|UFULEO|2025-12-29|2026-01-02 05:59:19.698000|1|00:30|||||||0
09|FSECIA|2025-12-23|2026-01-02 03:26:57.968000|1|00:30|||||||0
09|LQEBDE|2026-01-02|2026-01-02 06:07:10.460000|1|00:30|||||||0
09|NJJAEY|2025-12-16|2026-01-02 01:58:54.640000|1|00:30|||||||0
09|LTNSAX|2025-12-21|2026-01-01 20:18:53.135000|1|00:30|||||||0
09|NHDBNQ|2026-01-02|2026-01-02 09:55:27.282000|1|00:30|||||||0
09|UFJLPA|2026-01-02|2026-01-02 02:45:22.679000|1|00:30|||||||0
09|OQQODQ|2026-01-02|2026-01-02 01:19:52.587000|1|00:30|||||||0
09|QIXMFJ|2025-12-21|2026-01-01 21:49:59.633000|1|00:30|||||||0
09|MBGOUN|2025-12-28|2026-01-01 19:09:42.206000|1|00:30|||||||0
09|HOLZET|2025-11-17|2026-01-02 03:50:59.763000|1|00:30|||||||0
09|OVHICN|2026-01-02|2026-01-02 00:39:28.327000|1|00:30|||||||0
09|OPEXIQ|2026-01-02|2026-01-02 03:00:26.976000|1|00:30|||||||0
09|IUTUEI|2026-01-01|2026-01-01 21:16:26.371000|1|00:30|||||||0
09|NFHGKV|2025-09-25|2026-01-02 03:31:52.242000|1|00:30||||X8  |2025-09-25|19:37:00|1
09|KSHPHT|2025-12-01|2026-01-02 03:31:45.982000|1|00:30||||X8  |2025-12-01|22:30:00|1
09|HCCWMN|2025-12-21|2026-01-02 09:43:01.567000|1|00:30||||X8  |2025-12-21|20:14:00|1
09|SJNQME|2025-12-25|2026-01-01 17:57:24.099000|1|00:30||||X8  |2025-12-25|01:19:00|1
09|WWLREC|2025-12-30|2026-01-01 22:01:18.892000|1|00:30||||A8  |2025-12-30|19:48:00|1
09|CWPYED|2025-12-31|2026-01-01 23:24:57.747000|1|00:30||||X8  |2025-12-31|06:43:00|1
09|OYFPDI|2026-01-01|2026-01-01 18:17:19.116000|1|00:30||||X8  |2026-01-01|18:17:00|1
09|IVPJVK|2026-01-01|2026-01-01 23:05:24.176000|1|00:30||||X8  |2026-01-01|23:01:00|1
09|OZNOKI|2026-01-01|2026-01-01 17:14:11.365000|1|00:30||||X8  |2026-01-01|17:14:00|1
09|NZJNGR|2026-01-01|2026-01-01 22:02:20.431000|1|00:30||||X8  |2026-01-01|22:02:00|1
09|WMSWJL|2026-01-01|2026-01-01 23:24:07.326000|1|00:30||||X8  |2026-01-01|00:17:00|1
09|GCRXUB|2026-01-01|2026-01-01 16:50:49.444000|1|00:30||||X8  |2026-01-01|12:07:00|1
09|MMPNXF|2026-01-01|2026-01-01 22:08:53.611000|1|00:30||||X8  |2026-01-01|22:08:00|1
09|OTXXUS|2026-01-02|2026-01-02 05:53:06.825000|1|00:30||||X8  |2026-01-02|05:53:00|1
09|OVMSWD|2026-01-02|2026-01-02 04:04:49.696000|1|00:30||||X8  |2026-01-02|04:04:00|1
09|YWFFWW|2026-01-02|2026-01-02 06:46:57.267000|1|00:30||||X8  |2026-01-02|06:46:00|1
09|MMIHYE|2026-01-02|2026-01-02 00:49:26.919000|1|00:30||||X8  |2026-01-02|00:49:00|1
09|LWHKFT|2026-01-02|2026-01-02 08:57:19.499000|1|00:30||||X8  |2026-01-02|08:57:00|1
09|ORCIXF|2026-01-02|2026-01-02 04:26:41.613000|1|00:30||||X8  |2026-01-02|04:26:00|1
09|WYJPWQ|2025-03-11|2026-01-02 07:32:24.439000|1|00:30||||X8  |2025-03-11|22:15:00|2
09|WNDBPP|2025-03-28|2026-01-02 04:27:21.698000|1|00:30||||X8  |2025-03-28|05:41:00|2
09|YBRQBP|2025-04-27|2026-01-02 02:57:38.267000|1|00:30||||X8  |2025-04-27|04:05:00|2
09|DBHYEM|2025-08-27|2026-01-01 21:08:44.928000|1|00:30||||X8  |2025-08-27|04:02:00|2
09|LJOTUV|2025-08-27|2026-01-01 21:06:06.279000|1|00:30||||X8  |2025-08-27|03:55:00|2
09|OVNEVZ|2025-09-12|2026-01-02 02:00:28.088000|1|00:30||||X8  |2025-09-12|02:47:00|2
09|YXZBIV|2025-09-16|2026-01-02 03:31:51.915000|1|00:30||||X8  |2025-09-16|21:35:00|2
09|NNWVBT|2025-09-22|2026-01-02 03:31:56.878000|1|00:30||||X8  |2025-09-22|10:23:00|2
09|CYNSKC|2025-09-23|2026-01-02 03:31:53.690000|1|00:30||||X8  |2025-09-23|18:17:00|2
09|CGMGMJ|2025-09-26|2026-01-02 03:31:55.323000|1|00:30||||X8  |2025-09-26|06:28:00|2
09|DJZVQY|2025-10-03|2026-01-02 09:00:42.945000|1|00:30||||X8  |2025-10-03|23:17:00|2
09|GTBPHO|2025-10-20|2026-01-02 03:19:30.684000|1|00:30||||X8  |2025-10-20|05:31:00|2
09|GIPINI|2025-11-07|2026-01-02 06:55:25.353000|1|00:30||||X8  |2025-11-07|00:34:00|2
09|GJVLCF|2025-11-09|2026-01-02 07:35:42.561000|1|00:30||||X8  |2025-11-09|21:36:00|2
09|MUJINR|2025-11-12|2026-01-02 02:36:15.259000|1|00:30||||X8  |2025-11-12|03:10:00|2
09|DPUNVX|2025-11-13|2026-01-02 03:31:44.327000|1|00:30||||X8  |2025-11-13|02:22:00|2
09|NQZSZF|2025-11-24|2026-01-02 09:14:10.410000|1|00:30||||X8  |2025-11-24|00:27:00|2
09|NCRALB|2025-11-27|2026-01-02 03:05:04.186000|1|00:30||||X8  |2025-11-27|05:48:00|2
09|SDUJZT|2025-11-28|2026-01-01 23:24:49.172000|1|00:30||||X8  |2025-11-28|08:13:00|2
09|ESQFRJ|2025-11-28|2026-01-02 09:21:51.383000|1|00:30||||X8  |2025-11-28|06:44:00|2
09|ORNPMS|2025-12-01|2026-01-02 05:25:11.979000|1|00:30||||X8  |2025-12-01|02:54:00|2
09|NYYHZD|2025-12-01|2026-01-02 02:52:03.952000|1|00:30||||X8  |2025-12-01|01:49:00|2
09|YWBTFL|2025-12-01|2026-01-01 18:45:26.449000|1|00:30||||X8  |2025-12-01|06:20:00|2
09|KCRRQK|2025-12-02|2026-01-01 21:30:25.209000|1|00:30||||X8  |2025-12-02|03:14:00|2
09|QBLDBP|2025-12-02|2026-01-02 03:19:26.386000|1|00:30||||X8  |2025-12-02|22:40:00|2
09|EJEDBF|2025-12-02|2026-01-02 09:07:22.127000|1|00:30||||X8  |2025-12-02|03:31:00|2
09|GJTWNE|2025-12-03|2026-01-02 02:08:24.089000|1|00:30||||X8  |2025-12-03|22:34:00|2
09|IVCHWL|2025-12-03|2026-01-02 05:58:19.805000|1|00:30||||X8  |2025-12-03|07:29:00|2
09|SZHAPC|2025-12-09|2026-01-01 20:10:16.781000|1|00:30||||X8  |2025-12-09|07:53:00|2
09|FVGJNP|2025-12-09|2026-01-02 06:55:24.771000|1|00:30||||X8  |2025-12-09|05:43:00|2
09|QEQHJD|2025-12-09|2026-01-02 06:55:24.806000|1|00:30||||X8  |2025-12-09|05:45:00|2
09|MSICTG|2025-12-10|2026-01-02 03:31:39.277000|1|00:30||||X8  |2025-12-10|08:38:00|2
09|CKHHIJ|2025-12-11|2026-01-02 10:08:52.250000|1|00:30||||X8  |2025-12-11|03:05:00|2
09|NJYORA|2025-12-13|2026-01-02 03:31:44.018000|1|00:30||||X8  |2025-12-13|07:31:00|2
09|SAREXU|2025-12-14|2026-01-01 17:40:52.740000|1|00:30||||X8  |2025-12-14|17:55:00|2
09|UUJIHM|2025-12-15|2026-01-02 09:17:45.124000|1|00:30||||X8  |2025-12-15|15:46:00|2
09|YNGCTB|2025-12-15|2026-01-02 06:18:05.811000|1|00:30||||X8  |2025-12-15|00:58:00|2
09|ERFKWB|2025-12-16|2026-01-02 03:05:53.321000|1|00:30||||X8  |2025-12-16|01:20:00|2
09|JRAEZC|2025-12-16|2026-01-02 03:27:16.028000|1|00:30||||X8  |2025-12-16|09:11:00|2
09|LNGEEM|2025-12-16|2026-01-02 03:31:49.032000|1|00:30||||X8  |2025-12-16|23:57:00|2
09|QIIABZ|2025-12-16|2026-01-02 09:08:10.383000|1|00:30||||X8  |2025-12-16|06:11:00|2
09|KKVCXL|2025-12-16|2026-01-02 02:31:43.007000|1|00:30||||X8  |2025-12-16|07:39:00|2
09|UWQUYI|2025-12-16|2026-01-02 09:28:52.706000|1|00:30||||X8  |2025-12-16|01:10:00|2
09|QPQSXP|2025-12-17|2026-01-02 09:18:08.259000|1|00:30||||X8  |2025-12-17|04:33:00|2
09|SAJBCA|2025-12-17|2026-01-01 17:59:22.278000|1|00:30||||X8  |2025-12-17|19:41:00|2
09|CKWCKP|2025-12-17|2026-01-01 15:01:09.961000|1|00:30||||X8  |2025-12-17|21:50:00|2
09|LXNNQA|2025-12-17|2026-01-02 03:31:50.406000|1|00:30||||X8  |2025-12-17|00:28:00|2
09|KUXHMI|2025-12-18|2026-01-02 03:31:50.088000|1|00:30||||X8  |2025-12-18|03:48:00|2
09|DAGZWC|2025-12-18|2026-01-02 03:31:43.111000|1|00:30||||X8  |2025-12-18|00:37:00|2
09|QWQAPV|2025-12-18|2026-01-02 03:31:42.802000|1|00:30||||X8  |2025-12-18|03:51:00|2
09|WKGPQF|2025-12-19|2026-01-01 23:24:49.775000|1|00:30||||X8  |2025-12-19|04:42:00|2
09|MTLCBA|2025-12-20|2026-01-02 03:31:49.893000|1|00:30||||X8  |2025-12-20|18:18:00|2
