26|FTBWND|2025-01-15|1882404815507|2025-01-15|2025-01-15 01:23:00.000000|1||1||OK|1||||||||||||2025-01-15|01:23:00|1
26|FTBWND|2025-01-15|1882404815507|2025-01-15|2025-01-15 01:23:00.000000|2||2||OK|2||||||||||||2025-01-15|01:23:00|1
26|FTBWND|2025-01-15|1882404815507|2025-01-15|2025-12-31 19:01:00.000000|1||1|OK|USED|1||||||||||||2025-12-31|19:01:00|3
26|KKISRG|2025-02-24|1882827324901|2025-02-24|2025-02-24 04:19:00.000000|1||1||OK|1||||||||||||2025-02-24|04:19:00|1
26|KKISRG|2025-02-24|1882827324902|2025-02-24|2025-02-24 04:19:00.000000|1||1||OK|1||||||||||||2025-02-24|04:19:00|1
26|NRPYKZ|2025-02-24|1881409882814|2025-02-24|2025-02-24 14:14:00.000000|1||1||OK|1||||||||||||2025-02-24|14:14:00|1
26|NRPYKZ|2025-02-24|1881409882815|2025-02-24|2025-02-24 14:14:00.000000|1||1||OK|1||||||||||||2025-02-24|14:14:00|1
26|KKISRG|2025-02-24|1882827324902|2025-02-24|2025-08-29 07:23:00.000000|1||1|OK|EXCH|1||||||||||||2025-08-29|07:23:00|2
26|KKISRG|2025-02-24|1882827324901|2025-02-24|2025-08-29 07:23:00.000000|1||1|OK|EXCH|1||||||||||||2025-08-29|07:23:00|2
26|NRPYKZ|2025-02-24|1881409882815|2025-02-24|2025-09-30 22:49:00.000000|1||1|||1|||K6|T|840|2026-01-01|SAI|DAD|13:00:00.000000|00:00:00.000000|OK|2025-09-30|22:49:00|2
26|NRPYKZ|2025-02-24|1881409882814|2025-02-24|2025-09-30 22:49:00.000000|1||1|||1|||K6|T|840|2026-01-01|SAI|DAD|13:00:00.000000|00:00:00.000000|OK|2025-09-30|22:49:00|2
26|NRPYKZ|2025-02-24|1881409882815|2025-02-24|2025-12-31 01:29:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|01:29:00|3
26|NRPYKZ|2025-02-24|1881409882814|2025-02-24|2025-12-31 01:30:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|01:30:00|3
26|NRPYKZ|2025-02-24|1881409882815|2025-02-24|2026-01-01 00:13:00.000000|1||1|CKIN|CKIN|1||||||||||||2026-01-01|00:13:00|4
26|NRPYKZ|2025-02-24|1881409882815|2025-02-24|2026-01-01 00:16:00.000000|1||1|CKIN|CKIN|1||||||||||||2026-01-01|00:16:00|5
26|NRPYKZ|2025-02-24|1881409882814|2025-02-24|2026-01-01 00:16:00.000000|1||1|CKIN|CKIN|1||||||||||||2026-01-01|00:16:00|4
26|NRPYKZ|2025-02-24|1881409882814|2025-02-24|2026-01-01 01:11:00.000000|1||1|CKIN|LFTD|1||||||||||||2026-01-01|01:11:00|5
26|NRPYKZ|2025-02-24|1881409882815|2025-02-24|2026-01-01 01:11:00.000000|1||1|CKIN|LFTD|1||||||||||||2026-01-01|01:11:00|6
26|NRPYKZ|2025-02-24|1881409882814|2025-02-24|2026-01-01 01:40:00.000000|1||1|LFTD|USED|1||||||||||||2026-01-01|01:40:00|6
26|NRPYKZ|2025-02-24|1881409882815|2025-02-24|2026-01-01 01:40:00.000000|1||1|LFTD|USED|1||||||||||||2026-01-01|01:40:00|7
26|NWSZHX|2025-02-28|1885607054038|2025-02-28|2025-02-28 07:22:00.000000|1||1||OK|1||||||||||||2025-02-28|07:22:00|1
26|NWSZHX|2025-02-28|1885607054042|2025-02-28|2025-02-28 07:22:00.000000|1||1||OK|1||||||||||||2025-02-28|07:22:00|1
26|NWSZHX|2025-02-28|1885607054039|2025-02-28|2025-02-28 07:22:00.000000|1||1||OK|1||||||||||||2025-02-28|07:22:00|1
26|NWSZHX|2025-02-28|1885607054043|2025-02-28|2025-02-28 07:22:00.000000|1||1||OK|1||||||||||||2025-02-28|07:22:00|1
26|NWSZHX|2025-02-28|1885607054041|2025-02-28|2025-02-28 07:22:00.000000|1||1||OK|1||||||||||||2025-02-28|07:22:00|1
26|NWSZHX|2025-02-28|1885607054040|2025-02-28|2025-02-28 07:22:00.000000|1||1||OK|1||||||||||||2025-02-28|07:22:00|1
26|NWSZHX|2025-02-28|1885607054039|2025-02-28|2025-09-30 22:47:00.000000|1||1|||1|||K6|T|0824|2026-01-01|SAI|SGN|13:30:00.000000|00:00:00.000000|OK|2025-09-30|22:47:00|2
26|NWSZHX|2025-02-28|1885607054043|2025-02-28|2025-09-30 22:47:00.000000|1||1|||1|||K6|T|0824|2026-01-01|SAI|SGN|13:30:00.000000|00:00:00.000000|OK|2025-09-30|22:47:00|2
26|NWSZHX|2025-02-28|1885607054041|2025-02-28|2025-09-30 22:47:00.000000|1||1|||1|||K6|T|0824|2026-01-01|SAI|SGN|13:30:00.000000|00:00:00.000000|OK|2025-09-30|22:47:00|2
26|NWSZHX|2025-02-28|1885607054042|2025-02-28|2025-09-30 22:47:00.000000|1||1|||1|||K6|T|0824|2026-01-01|SAI|SGN|13:30:00.000000|00:00:00.000000|OK|2025-09-30|22:47:00|2
26|NWSZHX|2025-02-28|1885607054040|2025-02-28|2025-09-30 22:47:00.000000|1||1|||1|||K6|T|0824|2026-01-01|SAI|SGN|13:30:00.000000|00:00:00.000000|OK|2025-09-30|22:47:00|2
26|NWSZHX|2025-02-28|1885607054038|2025-02-28|2025-09-30 22:47:00.000000|1||1|||1|||K6|T|0824|2026-01-01|SAI|SGN|13:30:00.000000|00:00:00.000000|OK|2025-09-30|22:47:00|2
26|NWSZHX|2025-02-28|1885607054042|2025-02-28|2025-10-10 02:45:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|15:55:00.000000|17:20:00.000000|OK|2025-10-10|02:45:00|3
26|NWSZHX|2025-02-28|1885607054043|2025-02-28|2025-10-10 02:45:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|15:55:00.000000|17:20:00.000000|OK|2025-10-10|02:45:00|3
26|NWSZHX|2025-02-28|1885607054041|2025-02-28|2025-10-10 02:45:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|15:55:00.000000|17:20:00.000000|OK|2025-10-10|02:45:00|3
26|NWSZHX|2025-02-28|1885607054039|2025-02-28|2025-10-10 02:45:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|15:55:00.000000|17:20:00.000000|OK|2025-10-10|02:45:00|3
26|NWSZHX|2025-02-28|1885607054038|2025-02-28|2025-10-10 02:45:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|15:55:00.000000|17:20:00.000000|OK|2025-10-10|02:45:00|3
26|NWSZHX|2025-02-28|1885607054040|2025-02-28|2025-10-10 02:45:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|15:55:00.000000|17:20:00.000000|OK|2025-10-10|02:45:00|3
26|NWSZHX|2025-02-28|1885607054038|2025-02-28|2025-10-20 02:14:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|15:35:00.000000|17:20:00.000000|OK|2025-10-20|02:14:00|4
26|NWSZHX|2025-02-28|1885607054040|2025-02-28|2025-10-20 02:14:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|15:35:00.000000|17:20:00.000000|OK|2025-10-20|02:14:00|4
26|NWSZHX|2025-02-28|1885607054043|2025-02-28|2025-10-20 02:14:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|15:35:00.000000|17:20:00.000000|OK|2025-10-20|02:14:00|4
26|NWSZHX|2025-02-28|1885607054039|2025-02-28|2025-10-20 02:14:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|15:35:00.000000|17:20:00.000000|OK|2025-10-20|02:14:00|4
26|NWSZHX|2025-02-28|1885607054041|2025-02-28|2025-10-20 02:14:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|15:35:00.000000|17:20:00.000000|OK|2025-10-20|02:14:00|4
26|NWSZHX|2025-02-28|1885607054042|2025-02-28|2025-10-20 02:14:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|15:35:00.000000|17:20:00.000000|OK|2025-10-20|02:14:00|4
26|NWSZHX|2025-02-28|1885607054041|2025-02-28|2025-12-06 01:08:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|16:00:00.000000|17:20:00.000000|OK|2025-12-06|01:08:00|5
26|NWSZHX|2025-02-28|1885607054038|2025-02-28|2025-12-06 01:08:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|16:00:00.000000|17:20:00.000000|OK|2025-12-06|01:08:00|5
26|NWSZHX|2025-02-28|1885607054039|2025-02-28|2025-12-06 01:08:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|16:00:00.000000|17:20:00.000000|OK|2025-12-06|01:08:00|5
26|NWSZHX|2025-02-28|1885607054040|2025-02-28|2025-12-06 01:08:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|16:00:00.000000|17:20:00.000000|OK|2025-12-06|01:08:00|5
26|NWSZHX|2025-02-28|1885607054043|2025-02-28|2025-12-06 01:08:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|16:00:00.000000|17:20:00.000000|OK|2025-12-06|01:08:00|5
26|NWSZHX|2025-02-28|1885607054042|2025-02-28|2025-12-06 01:08:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|16:00:00.000000|17:20:00.000000|OK|2025-12-06|01:08:00|5
26|NWSZHX|2025-02-28|1885607054043|2025-02-28|2025-12-31 05:57:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|05:57:00|6
26|NWSZHX|2025-02-28|1885607054041|2025-02-28|2025-12-31 05:57:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|05:57:00|6
26|NWSZHX|2025-02-28|1885607054038|2025-02-28|2025-12-31 05:57:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|05:57:00|6
26|NWSZHX|2025-02-28|1885607054040|2025-02-28|2025-12-31 05:57:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|05:57:00|6
26|NWSZHX|2025-02-28|1885607054039|2025-02-28|2025-12-31 05:57:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|05:57:00|6
26|NWSZHX|2025-02-28|1885607054042|2025-02-28|2025-12-31 05:57:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|05:57:00|6
26|NWSZHX|2025-02-28|1885607054043|2025-02-28|2026-01-01 05:20:00.000000|1||1|CKIN|LFTD|1||||||||||||2026-01-01|05:20:00|7
26|NWSZHX|2025-02-28|1885607054038|2025-02-28|2026-01-01 05:20:00.000000|1||1|CKIN|LFTD|1||||||||||||2026-01-01|05:20:00|7
26|NWSZHX|2025-02-28|1885607054041|2025-02-28|2026-01-01 05:20:00.000000|1||1|CKIN|LFTD|1||||||||||||2026-01-01|05:20:00|7
26|NWSZHX|2025-02-28|1885607054042|2025-02-28|2026-01-01 05:20:00.000000|1||1|CKIN|LFTD|1||||||||||||2026-01-01|05:20:00|7
26|NWSZHX|2025-02-28|1885607054040|2025-02-28|2026-01-01 05:21:00.000000|1||1|CKIN|LFTD|1||||||||||||2026-01-01|05:21:00|7
26|NWSZHX|2025-02-28|1885607054039|2025-02-28|2026-01-01 05:21:00.000000|1||1|CKIN|LFTD|1||||||||||||2026-01-01|05:21:00|7
26|NWSZHX|2025-02-28|1885607054043|2025-02-28|2026-01-01 05:39:00.000000|1||1|LFTD|USED|1||||||||||||2026-01-01|05:39:00|8
26|NWSZHX|2025-02-28|1885607054041|2025-02-28|2026-01-01 05:39:00.000000|1||1|LFTD|USED|1||||||||||||2026-01-01|05:39:00|8
26|NWSZHX|2025-02-28|1885607054040|2025-02-28|2026-01-01 05:39:00.000000|1||1|LFTD|USED|1||||||||||||2026-01-01|05:39:00|8
26|NWSZHX|2025-02-28|1885607054042|2025-02-28|2026-01-01 05:39:00.000000|1||1|LFTD|USED|1||||||||||||2026-01-01|05:39:00|8
26|NWSZHX|2025-02-28|1885607054039|2025-02-28|2026-01-01 05:39:00.000000|1||1|LFTD|USED|1||||||||||||2026-01-01|05:39:00|8
26|NWSZHX|2025-02-28|1885607054038|2025-02-28|2026-01-01 05:39:00.000000|1||1|LFTD|USED|1||||||||||||2026-01-01|05:39:00|8
26|SLXOFF|2025-03-11|1882404886112|2025-03-11|2025-03-11 22:14:00.000000|1||1||OK|1||||||||||||2025-03-11|22:14:00|1
26|DONWUW|2025-03-12|1882104886644|2025-03-12|2025-03-12 11:04:00.000000|1||1||OK|1||||||||||||2025-03-12|11:04:00|1
26|DONWUW|2025-03-12|1882104886643|2025-03-12|2025-03-12 11:04:00.000000|1||1||OK|1||||||||||||2025-03-12|11:04:00|1
26|DONWUW|2025-03-12|1882104886644|2025-03-12|2025-10-10 02:41:00.000000|1||1|||1|||K6|X|130|2026-01-01|KOS|SAI|13:10:00.000000|14:20:00.000000|OK|2025-10-10|02:41:00|2
26|DONWUW|2025-03-12|1882104886643|2025-03-12|2025-10-10 02:41:00.000000|1||1|||1|||K6|X|130|2026-01-01|KOS|SAI|13:10:00.000000|14:20:00.000000|OK|2025-10-10|02:41:00|2
26|DONWUW|2025-03-12|1882104886644|2025-03-12|2025-12-31 22:56:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|22:56:00|3
26|DONWUW|2025-03-12|1882104886643|2025-03-12|2025-12-31 22:58:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|22:58:00|3
26|DONWUW|2025-03-12|1882104886643|2025-03-12|2026-01-01 00:15:00.000000|1||1|CKIN|LFTD|1||||||||||||2026-01-01|00:15:00|4
26|DONWUW|2025-03-12|1882104886644|2025-03-12|2026-01-01 00:16:00.000000|1||1|CKIN|LFTD|1||||||||||||2026-01-01|00:16:00|4
26|DONWUW|2025-03-12|1882104886643|2025-03-12|2026-01-01 00:53:00.000000|1||1|LFTD|USED|1||||||||||||2026-01-01|00:53:00|5
26|DONWUW|2025-03-12|1882104886644|2025-03-12|2026-01-01 00:53:00.000000|1||1|LFTD|USED|1||||||||||||2026-01-01|00:53:00|5
26|OGNHJJ|2025-03-16|1889590569273|2025-03-16|2025-03-16 05:44:00.000000|1||1||OK|1||||||||||||2025-03-16|05:44:00|1
26|GNQFDT|2025-03-16|1882104891520|2025-03-16|2025-03-16 08:47:00.000000|1||1||OK|1||||||||||||2025-03-16|08:47:00|1
26|GNQFDT|2025-03-16|1882104891518|2025-03-16|2025-03-16 08:47:00.000000|1||1||OK|1||||||||||||2025-03-16|08:47:00|1
26|GNQFDT|2025-03-16|1882104891519|2025-03-16|2025-03-16 08:47:00.000000|1||1||OK|1||||||||||||2025-03-16|08:47:00|1
26|UUTHFH|2025-03-16|1883556562499|2025-03-16|2025-03-16 12:24:00.000000|1||1||OK|1||||||||||||2025-03-16|12:24:00|1
26|UUTHFH|2025-03-16|1883556562500|2025-03-16|2025-03-16 12:24:00.000000|1||1||OK|1||||||||||||2025-03-16|12:24:00|1
26|OGNHJJ|2025-03-16|1889590569273|2025-03-16|2025-07-31 23:47:00.000000|1||1|OK|EXCH|1||||||||||||2025-07-31|23:47:00|2
26|UUTHFH|2025-03-16|1883556562499|2025-03-16|2025-10-14 02:49:00.000000|1||1|||1|||K6|L|839|2026-01-01|SGN|KOS|08:20:00.000000|00:00:00.000000|OK|2025-10-14|02:49:00|2
26|UUTHFH|2025-03-16|1883556562500|2025-03-16|2025-10-14 02:49:00.000000|1||1|||1|||K6|L|839|2026-01-01|SGN|KOS|08:20:00.000000|00:00:00.000000|OK|2025-10-14|02:49:00|2
26|UUTHFH|2025-03-16|1883556562500|2025-03-16|2025-12-11 01:23:00.000000|1||1|||1|||K6|L|839|2026-01-01|SGN|KOS|18:30:00.000000|19:30:00.000000|OK|2025-12-11|01:23:00|3
26|UUTHFH|2025-03-16|1883556562499|2025-03-16|2025-12-11 01:23:00.000000|1||1|||1|||K6|L|839|2026-01-01|SGN|KOS|18:30:00.000000|19:30:00.000000|OK|2025-12-11|01:23:00|3
26|GNQFDT|2025-03-16|1882104891518|2025-03-16|2025-12-31 04:56:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|04:56:00|2
26|GNQFDT|2025-03-16|1882104891520|2025-03-16|2025-12-31 04:56:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|04:56:00|2
26|GNQFDT|2025-03-16|1882104891519|2025-03-16|2025-12-31 04:56:00.000000|1||1|OK|CKIN|1||||||||||||2025-12-31|04:56:00|2
26|GNQFDT|2025-03-16|1882104891520|2025-03-16|2025-12-31 20:34:00.000000|1||1|CKIN|CKIN|1||||||||||||2025-12-31|20:34:00|3
26|GNQFDT|2025-03-16|1882104891518|2025-03-16|2025-12-31 20:35:00.000000|1||1|CKIN|CKIN|1||||||||||||2025-12-31|20:35:00|3
26|GNQFDT|2025-03-16|1882104891519|2025-03-16|2025-12-31 20:36:00.000000|1||1|CKIN|CKIN|1||||||||||||2025-12-31|20:36:00|3
26|GNQFDT|2025-03-16|1882104891520|2025-03-16|2025-12-31 22:31:00.000000|1||1|CKIN|LFTD|1||||||||||||2025-12-31|22:31:00|4
26|GNQFDT|2025-03-16|1882104891518|2025-03-16|2025-12-31 22:31:00.000000|1||1|CKIN|LFTD|1||||||||||||2025-12-31|22:31:00|4
26|GNQFDT|2025-03-16|1882104891519|2025-03-16|2025-12-31 22:32:00.000000|1||1|CKIN|LFTD|1||||||||||||2025-12-31|22:32:00|4
26|GNQFDT|2025-03-16|1882104891520|2025-03-16|2025-12-31 23:21:00.000000|1||1|LFTD|USED|1||||||||||||2025-12-31|23:21:00|5
26|GNQFDT|2025-03-16|1882104891518|2025-03-16|2025-12-31 23:21:00.000000|1||1|LFTD|USED|1||||||||||||2025-12-31|23:21:00|5
26|GNQFDT|2025-03-16|1882104891519|2025-03-16|2025-12-31 23:21:00.000000|1||1|LFTD|USED|1||||||||||||2025-12-31|23:21:00|5
26|ETXMMF|2025-03-17|1882104892424|2025-03-17|2025-03-17 02:17:00.000000|1||1||OK|1||||||||||||2025-03-17|02:17:00|1
26|ETXMMF|2025-03-17|1882104892427|2025-03-17|2025-03-17 02:17:00.000000|1||1||OK|1||||||||||||2025-03-17|02:17:00|1
26|ETXMMF|2025-03-17|1882104892426|2025-03-17|2025-03-17 02:17:00.000000|1||1||OK|1||||||||||||2025-03-17|02:17:00|1
26|ETXMMF|2025-03-17|1882104892425|2025-03-17|2025-03-17 02:17:00.000000|1||1||OK|1||||||||||||2025-03-17|02:17:00|1
26|FOINOX|2025-03-17|1882104893225|2025-03-17|2025-03-17 11:08:00.000000|1||1||OK|1||||||||||||2025-03-17|11:08:00|1
26|FOINOX|2025-03-17|1882104893227|2025-03-17|2025-03-17 11:08:00.000000|1||1||OK|1||||||||||||2025-03-17|11:08:00|1
26|FOINOX|2025-03-17|1882104893226|2025-03-17|2025-03-17 11:08:00.000000|1||1||OK|1||||||||||||2025-03-17|11:08:00|1
26|FOINOX|2025-03-17|1882104893224|2025-03-17|2025-03-17 11:08:00.000000|1||1||OK|1||||||||||||2025-03-17|11:08:00|1
26|ETXMMF|2025-03-17|1882104892425|2025-03-17|2025-09-30 22:47:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|13:30:00.000000|15:00:00.000000|OK|2025-09-30|22:47:00|3
26|ETXMMF|2025-03-17|1882104892427|2025-03-17|2025-09-30 22:47:00.000000|1||1|||1|||K6|T|824|2026-01-01|SAI|SGN|13:30:00.000000|15:00:00.000000|OK|2025-09-30|22:47:00|3
